ID,Number,Latitude,Longitude,Destination,Validity
1405,01,52.339838,20.940166,Odkryta,2020-10-12 00:00:00.0
1405,02,52.339894,20.939822,Grzymalitów,2020-10-12 00:00:00.0
1405,51,52.339874,20.939018,Sprawna,2020-10-12 00:00:00.0
1405,52,52.340443,20.939189,Barei,2020-10-12 00:00:00.0
1406,01,52.336943,20.942164,Nowodwory,2020-10-12 00:00:00.0
1406,02,52.338172,20.943219,Dzierzgońska,2020-10-12 00:00:00.0
1406,03,52.338996,20.942819,null,2020-11-07 00:00:00.0
1406,03,52.339166,20.943017,null,2021-02-05 00:00:00.0
1406,51,52.338850,20.942960,null,2020-11-07 00:00:00.0
1406,51,52.338546,20.943908,null,2020-12-09 00:00:00.0
1406,52,52.338941,20.942866,Odkryta,2020-10-12 00:00:00.0
1407,02,52.356885,21.133208,Struga,2020-10-12 00:00:00.0
1408,01,52.376782,20.933111,os.Przylesie,2020-10-12 00:00:00.0
1408,02,52.377294,20.932289,Szarych Szeregów,2020-10-12 00:00:00.0
1409,01,52.374443,20.933640,Zegrzyńska,2020-10-12 00:00:00.0
1409,02,52.375208,20.934517,Leśna,2020-10-12 00:00:00.0
1411,01,52.403566,20.951104,Krakusa,2020-10-12 00:00:00.0
1411,01,52.403566,20.951105,Krakusa,2020-12-09 00:00:00.0
1412,01,52.401030,20.954380,Polna,2020-10-12 00:00:00.0
1412,02,52.401505,20.953891,Zegrzyńska,2020-10-12 00:00:00.0
1413,01,52.391095,20.981953,Szkolna,2020-10-12 00:00:00.0
1413,02,52.391850,20.981360,gen.Roi,2020-10-12 00:00:00.0
1414,01,52.384490,21.001298,Kąty Węgierskie,2020-10-12 00:00:00.0
1414,02,52.385046,21.000334,Objazdowa,2020-10-12 00:00:00.0
1415,01,52.387807,21.014327,Anusinek,2020-10-12 00:00:00.0
1415,02,52.387366,21.014749,--------- LEGIONOWO ----------,2020-10-12 00:00:00.0
1416,01,52.382030,21.020230,Rembelszczyzna,2020-10-12 00:00:00.0
1416,02,52.383270,21.018594,Kąty Węgierskie,2020-10-12 00:00:00.0
1417,01,52.396490,20.959330,Objazdowa,2020-10-12 00:00:00.0
1417,02,52.396430,20.959010,os.Bukowiec,2020-10-12 00:00:00.0
1418,01,52.395028,20.955934,gen.Roi,2020-10-12 00:00:00.0
1418,02,52.394962,20.955658,Słoneczna,2020-10-12 00:00:00.0
1420,01,52.399336,20.955642,Słoneczna,2020-10-12 00:00:00.0
1420,02,52.399239,20.955313,Krakusa,2020-10-12 00:00:00.0
1421,01,52.341258,20.940904,Dzierzgońska,2020-10-12 00:00:00.0
1421,02,52.342085,20.942541,Osiedle,2020-10-12 00:00:00.0
1422,01,52.345877,20.943443,Tłuchowska,2020-10-12 00:00:00.0
1422,02,52.346382,20.943605,Dąbrówka Wiślana,2020-10-12 00:00:00.0
1423,01,52.408633,20.954917,os.Piaski,2020-10-12 00:00:00.0
1423,02,52.409202,20.955233,al.Sybiraków,2020-10-12 00:00:00.0
1425,01,52.381406,20.908226,Pałac,2020-10-12 00:00:00.0
1425,02,52.382756,20.905166,Dębowa,2020-10-12 00:00:00.0
1426,01,52.386966,20.903686,Pałac,2020-10-12 00:00:00.0
1426,02,52.386422,20.904166,Kisielewskiego,2020-10-12 00:00:00.0
1427,01,52.397592,20.895257,Cmentarz,2020-10-12 00:00:00.0
1427,02,52.396213,20.896503,Jasna,2020-10-12 00:00:00.0
1428,01,52.401865,20.891850,Kisielewskiego,2020-10-12 00:00:00.0
1428,02,52.402650,20.891280,Chotomów,2020-10-12 00:00:00.0
1429,01,52.324678,20.937698,Nowodworska,2020-10-12 00:00:00.0
1429,02,52.324124,20.938243,Ciołkosza,2020-10-12 00:00:00.0
1430,01,52.279129,21.078103,Koszalińska,2020-10-12 00:00:00.0
1430,02,52.279237,21.079362,Diamentowa,2020-10-12 00:00:00.0
1430,02,52.279238,21.079363,Diamentowa,2020-12-09 00:00:00.0
1431,01,52.280333,21.081649,Krzesiwa,2020-10-12 00:00:00.0
1431,02,52.280672,21.081353,Radzymińska,2020-10-12 00:00:00.0
1431,02,52.280501,21.082440,Radzymińska,2020-12-09 00:00:00.0
1433,01,52.363812,21.160974,Nadma,2020-10-12 00:00:00.0
1433,02,52.363509,21.161027,Wrzosowa,2020-10-12 00:00:00.0
1434,01,52.361895,21.166238,Rzeczna,2020-10-12 00:00:00.0
1434,01,52.361874,21.166284,Rzeczna,2020-12-09 00:00:00.0
1434,02,52.361970,21.165870,Szkolna,2020-10-12 00:00:00.0
1435,01,52.359472,21.163721,Poziomkowa,2020-10-12 00:00:00.0
1435,02,52.359386,21.164711,Szkolna,2020-10-12 00:00:00.0
1436,01,52.360233,21.153895,----------- MARKI ------------,2020-10-12 00:00:00.0
1436,02,52.360052,21.154885,Sękocin,2020-10-12 00:00:00.0
1437,01,52.359985,21.146679,----------- MARKI ------------,2020-10-12 00:00:00.0
1437,02,52.359984,21.147630,Poziomkowa,2020-10-12 00:00:00.0
1438,01,52.358794,21.038577,Mochtyńska,2020-10-12 00:00:00.0
1438,02,52.359152,21.039940,Kobiałka-Szkoła,2020-10-12 00:00:00.0
1439,01,52.470250,21.090390,----------- RYNIA ------------,2020-10-12 00:00:00.0
1439,02,52.470413,21.090829,Wolica,2020-10-12 00:00:00.0
1440,01,52.479133,21.094733,Siwek,2020-10-12 00:00:00.0
1440,02,52.479157,21.095477,Zegrzyńska,2020-10-12 00:00:00.0
1441,01,52.479675,21.102688,Wolica,2020-10-12 00:00:00.0
1441,02,52.479674,21.103067,Marcinki,2020-10-12 00:00:00.0
1442,01,52.480106,21.109342,Zegrzyńska,2020-10-12 00:00:00.0
1442,02,52.480111,21.109829,Stare Załubice,2020-10-12 00:00:00.0
1443,01,52.481085,21.123875,Stare Załubice,2020-10-12 00:00:00.0
1443,02,52.480911,21.122658,Załubice-Poczta,2020-10-12 00:00:00.0
1444,01,52.482128,21.135784,Załubice-Poczta,2020-10-12 00:00:00.0
1445,01,52.481548,21.131051,Załubice-Szkoła,2020-10-12 00:00:00.0
1445,02,52.481472,21.130379,Nowe Załubice,2020-10-12 00:00:00.0
1446,01,52.480613,21.117084,Marcinki,2020-10-12 00:00:00.0
1446,02,52.480486,21.115750,Załubice-Szkoła,2020-10-12 00:00:00.0
1447,01,52.366190,21.140310,----------- MARKI ------------,2020-10-12 00:00:00.0
1447,02,52.367075,21.141472,Pólko,2020-10-12 00:00:00.0
1448,02,52.370996,21.145056,Nowe Słupno,2020-10-12 00:00:00.0
1449,01,52.378221,21.150583,Ceglana,2020-10-12 00:00:00.0
1449,02,52.379144,21.151814,Słupno,2020-10-12 00:00:00.0
1450,01,52.383562,21.155027,Nowe Słupno,2020-10-12 00:00:00.0
1450,02,52.384784,21.156499,Cmentarz 1920 r.,2020-10-12 00:00:00.0
1450,03,52.384504,21.155290,Lipowa,2020-10-12 00:00:00.0
1450,04,52.384019,21.156440,Klubowa,2020-10-12 00:00:00.0
1451,01,52.391008,21.161226,Słupno,2020-10-12 00:00:00.0
1452,01,52.399418,21.168180,Górki,2020-10-12 00:00:00.0
1452,02,52.401080,21.169729,Wierzbowa,2020-10-12 00:00:00.0
1453,01,52.406489,21.174070,Cmentarz 1920 r.,2020-10-12 00:00:00.0
1453,02,52.407570,21.175150,ks.Czartoryskiej,2020-10-12 00:00:00.0
1454,01,52.415140,21.178749,Wierzbowa,2020-10-12 00:00:00.0
1454,02,52.416099,21.179394,Konstytucji 3 Maja,2020-10-12 00:00:00.0
1455,02,52.417199,21.181304,Norwida,2020-10-12 00:00:00.0
1456,01,52.415217,21.186681,al.Jana Pawła II,2020-10-12 00:00:00.0
1456,02,52.414635,21.187906,Korczaka,2020-10-12 00:00:00.0
1457,01,52.413803,21.192245,Norwida,2020-10-12 00:00:00.0
1457,02,52.413553,21.192781,os.Victoria,2020-10-12 00:00:00.0
1458,01,52.411722,21.197523,Korczaka,2020-10-12 00:00:00.0
1458,01,52.410167,21.201462,Korczaka,2020-12-09 00:00:00.0
1458,02,52.410855,21.199637,______________________________,2020-10-12 00:00:00.0
1458,02,52.409565,21.202897,______________________________,2020-12-09 00:00:00.0
1458,03,52.410167,21.201462,null,2020-10-12 00:00:00.0
1458,04,52.409565,21.202897,null,2020-10-12 00:00:00.0
1458,71,52.409675,21.203173,______________________________,2020-10-12 00:00:00.0
1458,71,52.409720,21.203226,______________________________,2020-12-09 00:00:00.0
1463,01,52.322267,21.074440,Internetowa,2020-10-12 00:00:00.0
1463,02,52.322244,21.076323,Oknicka,2020-10-12 00:00:00.0
1464,01,52.379336,20.918106,Modlińska,2020-10-12 00:00:00.0
1468,01,52.257039,21.032458,Dw.Wileński,2020-10-12 00:00:00.0
1468,02,52.257178,21.032361,null,2020-10-12 00:00:00.0
1469,01,52.310590,20.959363,most Skłodowskiej-Curie,2020-10-12 00:00:00.0
1469,02,52.310656,20.960470,Stare Świdry,2020-10-12 00:00:00.0
1469,03,52.310652,20.959141,"Zgrupowania AK ""Kampinos""",2020-10-12 00:00:00.0
1469,04,52.310869,20.959841,Stare Świdry,2020-10-12 00:00:00.0
1469,05,52.311333,20.959616,Myśliborska,2020-10-12 00:00:00.0
1470,02,52.327960,21.065529,Berensona,2020-10-12 00:00:00.0
1471,01,52.351583,20.981196,Polnych Kwiatów,2020-10-12 00:00:00.0
1471,02,52.352152,20.982981,Raciborska,2020-10-12 00:00:00.0
1472,01,52.307736,21.079734,Głębocka,2020-10-12 00:00:00.0
1472,02,52.307038,21.079155,CH Marki,2020-10-12 00:00:00.0
1473,01,52.279184,21.124664,al.Piłsudskiego,2020-10-12 00:00:00.0
1473,02,52.279067,21.124276,gen.Maczka,2020-10-12 00:00:00.0
1474,01,52.279838,21.130634,Dzika,2020-10-12 00:00:00.0
1474,03,52.280592,21.131054,Dzika,2020-10-12 00:00:00.0
1474,04,52.280321,21.131243,Gajowa,2020-10-12 00:00:00.0
1474,52,52.279910,21.131921,null,2020-10-12 00:00:00.0
1475,01,52.286055,21.130395,Szwoleżerów,2020-10-12 00:00:00.0
1476,01,52.287421,21.128866,Kosynierów,2020-10-12 00:00:00.0
1477,01,52.284205,21.058211,Zacisze,2020-10-12 00:00:00.0
1477,02,52.283924,21.056856,Rolanda,2020-10-12 00:00:00.0
1478,01,52.414774,21.037890,Lipy,2020-10-12 00:00:00.0
1478,02,52.415515,21.037905,Urząd Gminy,2020-10-12 00:00:00.0
1479,01,52.368492,20.941117,Dębowa,2020-10-12 00:00:00.0
1479,02,52.368141,20.941608,Przylesie,2020-10-12 00:00:00.0
1481,01,52.274953,21.083443,Bukowiecka,2020-10-12 00:00:00.0
1481,02,52.275806,21.082705,PKP Zacisze-Wilno,2020-10-12 00:00:00.0
1481,81,52.274952,21.083440,Lniana,2020-10-12 00:00:00.0
1481,82,52.275806,21.082705,Bukowiecka,2020-10-12 00:00:00.0
1482,01,52.277319,21.080409,Bukowiecka,2020-10-12 00:00:00.0
1482,02,52.277475,21.080790,Bukowiecka,2020-10-12 00:00:00.0
1482,04,52.277363,21.080932,Bukowiecka,2020-10-12 00:00:00.0
1482,81,52.277319,21.080409,Lniana,2020-10-12 00:00:00.0
1483,01,52.355019,20.952122,Poetów,2020-10-12 00:00:00.0
1483,02,52.354560,20.953028,______________________________,2020-10-12 00:00:00.0
1484,71,52.359051,20.953326,______________________________,2020-10-12 00:00:00.0
1486,01,52.334574,20.971444,Modlińska,2020-10-12 00:00:00.0
1486,02,52.333999,20.970431,Fletniowa,2020-10-12 00:00:00.0
1487,01,52.330598,21.170661,Czereśniowa,2020-10-12 00:00:00.0
1487,02,52.331024,21.170892,Marecka,2020-10-12 00:00:00.0
1488,01,52.338027,21.182800,Dworkowa,2020-10-12 00:00:00.0
1488,02,52.337930,21.182211,null,2020-10-12 00:00:00.0
1489,02,52.338043,21.196460,Cmentarz,2020-10-12 00:00:00.0
1490,01,52.337075,21.214500,Jana Pawła II,2020-10-12 00:00:00.0
1490,02,52.337070,21.214557,---------- WOŁOMIN -----------,2020-10-12 00:00:00.0
1491,01,52.323126,21.167134,Urząd Miasta,2020-10-12 00:00:00.0
1491,02,52.324452,21.167701,Dworkowa,2020-10-12 00:00:00.0
1492,01,52.295032,21.111386,Wyspiańskiego,2020-10-12 00:00:00.0
1493,01,52.294029,21.113851,Leszyckiego,2020-10-12 00:00:00.0
1493,02,52.293804,21.113900,Orla,2020-10-12 00:00:00.0
1494,01,52.291373,21.116853,Urząd Miasta,2020-10-12 00:00:00.0
1494,02,52.290732,21.117319,ks.Skorupki,2020-10-12 00:00:00.0
1495,52,52.280502,21.139150,null,2020-10-12 00:00:00.0
1496,02,52.321379,21.049482,Berensona,2020-10-12 00:00:00.0
1497,01,52.322566,20.965385,Ceramiczna,2020-10-12 00:00:00.0
1497,02,52.322945,20.964154,Ćmielowska,2020-10-12 00:00:00.0
1498,01,52.310528,20.970316,Kasztanowa,2020-10-12 00:00:00.0
1498,02,52.310074,20.971235,Stare Świdry,2020-10-12 00:00:00.0
1499,01,52.306512,20.974551,Laurowa,2020-10-12 00:00:00.0
1499,02,52.307036,20.974138,Płużnicka,2020-10-12 00:00:00.0
1500,01,52.302757,20.977783,Konwaliowa,2020-10-12 00:00:00.0
1500,01,52.302761,20.977806,Konwaliowa,2020-12-09 00:00:00.0
1500,02,52.302434,20.978174,Kasztanowa,2020-10-12 00:00:00.0
1500,02,52.302427,20.978191,Kasztanowa,2020-12-09 00:00:00.0
1503,01,52.335074,21.053887,Atrakcyjna,2020-10-12 00:00:00.0
1504,01,52.309524,21.058531,Jesiennych Liści,2020-10-12 00:00:00.0
1506,01,52.272746,21.084797,Bukowiecka,2020-10-12 00:00:00.0
1506,02,52.273380,21.086491,Lniana,2020-10-12 00:00:00.0
1506,04,52.273654,21.085208,pl.Ostrej Bramy,2020-10-12 00:00:00.0
1506,84,52.273653,21.085208,Bukowiecka,2020-10-12 00:00:00.0
1507,01,52.323845,20.942721,Mehoffera,2020-10-12 00:00:00.0
1507,02,52.323784,20.943251,______________________________,2020-10-12 00:00:00.0
1507,71,52.324324,20.942653,______________________________,2020-10-12 00:00:00.0
1507,72,52.324299,20.942744,______________________________,2020-10-12 00:00:00.0
1509,02,52.260173,21.037104,Bródnowska,2020-10-12 00:00:00.0
1510,01,52.307423,21.033885,Białołęcka,2020-10-12 00:00:00.0
1510,02,52.307670,21.036036,Echa Leśne,2020-10-12 00:00:00.0
1511,01,52.309857,21.039833,Wielkiego Dębu,2020-10-12 00:00:00.0
1511,02,52.310439,21.039658,Porzeczkowa,2020-10-12 00:00:00.0
1512,01,52.314242,21.038141,Pośrednia,2020-10-12 00:00:00.0
1512,02,52.314812,21.037972,Juranda ze Spychowa,2020-10-12 00:00:00.0
1513,01,52.420232,21.034619,Jana Kazimierza,2020-10-12 00:00:00.0
1514,01,52.361933,20.946050,Modlińska,2020-10-12 00:00:00.0
1514,02,52.362890,20.946358,os.Bukowy Dworek,2020-10-12 00:00:00.0
1517,01,52.274235,21.050013,Myszkowska,2020-10-12 00:00:00.0
1517,01,52.274207,21.050112,Myszkowska,2020-12-09 00:00:00.0
1517,02,52.274513,21.048799,DKS Targówek,2020-10-12 00:00:00.0
1519,01,52.343116,21.046220,Mańki-Wojdy,2020-10-12 00:00:00.0
1519,02,52.343814,21.045927,Mochtyńska-Kanał,2020-10-12 00:00:00.0
1520,01,52.312260,21.060199,Jesiennych Liści,2020-10-12 00:00:00.0
1520,01,52.312260,21.060198,Jesiennych Liści,2020-12-09 00:00:00.0
1520,02,52.313052,21.060467,os.Derby,2020-10-12 00:00:00.0
1521,01,52.315917,20.966233,Stare Świdry,2020-10-12 00:00:00.0
1521,02,52.316297,20.965756,Myśliborska,2020-10-12 00:00:00.0
1522,01,52.256418,21.061437,Dw.Wschodni (Kijowska),2020-10-12 00:00:00.0
1522,02,52.256820,21.063238,Siarczana,2020-10-12 00:00:00.0
1524,01,52.314091,21.066625,Podwójna,2020-10-12 00:00:00.0
1524,01,52.314086,21.066641,Podwójna,2020-12-09 00:00:00.0
1524,02,52.314801,21.067036,Okrągła,2020-10-12 00:00:00.0
1525,01,52.320283,21.066541,Okrągła,2020-10-12 00:00:00.0
1525,02,52.321340,21.066528,Lewandów,2020-10-12 00:00:00.0
1525,02,52.321333,21.066605,Lewandów,2020-12-09 00:00:00.0
1526,01,52.311894,21.022450,Annopol,2020-10-12 00:00:00.0
1526,02,52.311920,21.022864,Białołęcka,2020-10-12 00:00:00.0
1527,02,52.331681,20.987519,PKP Płudy,2020-10-12 00:00:00.0
1527,02,52.331751,20.987494,PKP Płudy,2020-12-09 00:00:00.0
1528,01,52.281853,21.046494,Cm.Bródnowski,2020-10-12 00:00:00.0
1528,02,52.281838,21.046588,Gilarska,2020-10-12 00:00:00.0
1529,01,52.292291,21.056606,Bohuszewiczówny,2020-10-12 00:00:00.0
1529,02,52.292364,21.056590,św.Wincentego,2020-10-12 00:00:00.0
1530,01,52.314989,21.178443,Szymańskiego,2020-10-12 00:00:00.0
1530,01,52.314983,21.178599,Szymańskiego,2020-12-09 00:00:00.0
1533,01,52.339273,21.114219,Norwida,2020-10-12 00:00:00.0
1533,01,52.339252,21.114239,Norwida,2020-12-09 00:00:00.0
1533,02,52.339785,21.113111,Karłowicza,2020-10-12 00:00:00.0
1533,02,52.339822,21.113039,Karłowicza,2020-12-09 00:00:00.0
1534,01,52.341962,21.108241,Walewskiej,2020-10-12 00:00:00.0
1534,01,52.341968,21.108201,Walewskiej,2020-12-09 00:00:00.0
1534,02,52.342054,21.108111,Parkowa,2020-10-12 00:00:00.0
1534,02,52.342066,21.108088,Parkowa,2020-12-09 00:00:00.0
1535,01,52.344869,21.097972,Kolonia Makówko,2020-10-12 00:00:00.0
1535,01,52.344854,21.097910,Kolonia Makówko,2021-02-05 00:00:00.0
1535,02,52.345014,21.098959,Karłowicza,2020-10-12 00:00:00.0
1535,02,52.344991,21.098957,Karłowicza,2021-02-05 00:00:00.0
1536,01,52.342758,21.097685,Strefa Przemysłowa,2020-10-12 00:00:00.0
1536,02,52.343123,21.097610,Parkowa,2020-10-12 00:00:00.0
1536,02,52.343169,21.097604,Parkowa,2020-12-09 00:00:00.0
1537,01,52.335168,21.100094,Marki-Ratusz,2020-10-12 00:00:00.0
1537,01,null,null,Marki-Ratusz,2020-11-13 00:00:00.0
1537,01,52.335521,21.099576,Marki-Ratusz,2020-11-16 00:00:00.0
1537,01,52.335525,21.099610,Marki-Ratusz,2021-02-05 00:00:00.0
1537,02,52.335624,21.099904,Kolonia Makówko,2020-10-12 00:00:00.0
1537,81,52.335521,21.099576,null,2020-11-19 00:00:00.0
1538,01,52.331684,21.101950,Słoneczna,2020-10-12 00:00:00.0
1538,01,52.331658,21.101964,Słoneczna,2020-12-09 00:00:00.0
1538,02,52.331955,21.102250,Marki-Ratusz,2020-10-12 00:00:00.0
1538,02,52.331969,21.102238,Marki-Ratusz,2020-12-09 00:00:00.0
1538,03,52.332431,21.101596,Marki-Ratusz,2020-10-12 00:00:00.0
1538,03,52.332400,21.101618,Marki-Ratusz,2020-12-09 00:00:00.0
1539,02,52.328199,21.101560,Słoneczna,2020-10-12 00:00:00.0
1539,02,52.328216,21.101572,Słoneczna,2020-12-09 00:00:00.0
1540,01,52.361745,21.136723,Struga,2020-10-12 00:00:00.0
1540,01,52.361715,21.136688,Struga,2021-02-05 00:00:00.0
1540,02,52.361802,21.137088,Ceglana,2020-10-12 00:00:00.0
1540,02,52.361787,21.137070,Ceglana,2021-02-05 00:00:00.0
1541,01,52.325544,21.103017,Marki-Ratusz,2020-10-12 00:00:00.0
1541,01,52.325543,21.102961,Marki-Ratusz,2020-12-09 00:00:00.0
1541,02,52.325577,21.102984,Bandurskiego,2020-10-12 00:00:00.0
1541,02,52.325597,21.102933,Bandurskiego,2020-12-09 00:00:00.0
1542,01,52.327815,21.095684,Bandurskiego,2020-10-12 00:00:00.0
1542,01,52.327787,21.095752,Bandurskiego,2020-12-09 00:00:00.0
1542,02,52.327687,21.096182,Hoovera,2020-10-12 00:00:00.0
1542,02,52.327689,21.096200,Hoovera,2020-12-09 00:00:00.0
1543,01,52.330581,21.092398,Bandurskiego I,2020-10-12 00:00:00.0
1543,01,52.330089,21.092649,Bandurskiego I,2020-12-09 00:00:00.0
1543,02,52.330064,21.092655,Bandurskiego II,2020-10-12 00:00:00.0
1543,02,52.330561,21.092407,Bandurskiego II,2020-12-09 00:00:00.0
1544,01,52.332691,21.089890,Hoovera,2020-10-12 00:00:00.0
1544,01,52.332714,21.090056,Hoovera,2020-12-09 00:00:00.0
1545,01,52.322070,21.114021,Sportowa,2020-10-12 00:00:00.0
1545,02,52.322131,21.113733,Sokola,2020-10-12 00:00:00.0
1545,02,52.322132,21.113733,Sokola,2020-12-09 00:00:00.0
1546,01,52.320201,21.119620,Ząbkowska,2020-10-12 00:00:00.0
1546,01,52.320202,21.119620,Ząbkowska,2020-12-09 00:00:00.0
1546,02,52.319946,21.120080,Wronia,2020-10-12 00:00:00.0
1546,02,52.319946,21.120081,Wronia,2020-12-09 00:00:00.0
1547,01,52.317177,21.126016,Sokola,2020-10-12 00:00:00.0
1547,01,52.317177,21.126017,Sokola,2020-12-09 00:00:00.0
1547,02,52.316824,21.126154,Pustelnicka,2020-10-12 00:00:00.0
1547,02,52.316825,21.126155,Pustelnicka,2020-12-09 00:00:00.0
1550,01,52.410670,20.893182,Kościuszki,2020-10-12 00:00:00.0
1550,01,52.410651,20.893220,Kościuszki,2020-12-09 00:00:00.0
1550,02,52.410874,20.892484,Partyzantów,2020-10-12 00:00:00.0
1550,02,52.410934,20.892226,Partyzantów,2020-12-09 00:00:00.0
1557,01,52.312543,21.065486,os.Lewandów I,2020-10-12 00:00:00.0
1557,01,52.312523,21.065478,os.Lewandów I,2020-12-09 00:00:00.0
1557,02,52.312493,21.065660,os.Lewandów I,2020-10-12 00:00:00.0
1557,02,52.312498,21.065619,os.Lewandów I,2020-12-09 00:00:00.0
1558,01,52.338694,21.067045,Augustówek,2020-10-12 00:00:00.0
1558,01,52.338695,21.067045,Augustówek,2020-12-09 00:00:00.0
1558,02,52.339035,21.066916,______________________________,2020-10-12 00:00:00.0
1558,02,52.339035,21.066917,______________________________,2020-12-09 00:00:00.0
1559,01,52.341891,21.066587,Zdziarska,2020-10-12 00:00:00.0
1559,01,52.341891,21.066588,Zdziarska,2020-12-09 00:00:00.0
1559,02,52.341616,21.067354,Augustów,2020-10-12 00:00:00.0
1559,02,52.341616,21.067355,Augustów,2020-12-09 00:00:00.0
1560,01,52.326504,21.039352,Białołęka-Kanał,2020-10-12 00:00:00.0
1560,01,52.326505,21.039353,Białołęka-Kanał,2020-12-09 00:00:00.0
1560,02,52.326521,21.040747,Ostródzka-Szkoła,2020-10-12 00:00:00.0
1560,02,52.326521,21.040748,Ostródzka-Szkoła,2020-12-09 00:00:00.0
1561,01,52.325153,21.050447,Ostródzka-Szkoła,2020-10-12 00:00:00.0
1562,01,52.262541,21.044482,"al.""Solidarności""",2020-10-12 00:00:00.0
1562,02,52.263341,21.043688,Kamienna,2020-10-12 00:00:00.0
1562,51,52.262236,21.044806,null,2020-11-26 00:00:00.0
1565,01,52.335999,21.008571,Białołęka Dworska,2020-10-12 00:00:00.0
1565,02,52.335833,21.009189,Ogrody Przyjaciół,2020-10-12 00:00:00.0
1566,01,52.333690,21.018116,Areszt Śledczy Białołęka,2020-10-12 00:00:00.0
1566,02,52.333735,21.017619,Warmińska,2020-10-12 00:00:00.0
1567,01,52.329803,21.027390,Ogrody Przyjaciół,2020-10-12 00:00:00.0
1567,02,52.330788,21.026472,Białołęcka,2020-10-12 00:00:00.0
1568,01,52.411722,21.197523,Korczaka,2020-10-12 00:00:00.0
1568,01,52.411707,21.197553,Korczaka,2020-12-09 00:00:00.0
1568,02,52.410855,21.199637,os.Victoria,2020-10-12 00:00:00.0
1569,01,52.346096,20.955751,Animuszu,2020-10-12 00:00:00.0
1569,02,52.346681,20.956685,"Oczyszczalnia ""Czajka""",2020-10-12 00:00:00.0
1570,02,52.301283,20.979951,Portowa,2020-10-12 00:00:00.0
1570,02,52.301283,20.979952,Portowa,2020-12-09 00:00:00.0
1571,01,52.302209,20.981822,Myśliborska,2020-10-12 00:00:00.0
1571,01,52.302210,20.981822,Myśliborska,2020-12-09 00:00:00.0
1571,02,52.302641,20.982830,Klembowska,2020-10-12 00:00:00.0
1572,51,52.358839,21.252892,Geodetów,2020-10-12 00:00:00.0
1572,52,52.358813,21.252949,Zagościniec-Szkoła,2020-10-12 00:00:00.0
1574,01,52.347933,20.978459,Parowozowa,2020-10-12 00:00:00.0
1574,02,52.348467,20.978204,Mehoffera,2020-10-12 00:00:00.0
1575,01,52.279555,21.074642,Kościeliska,2020-10-12 00:00:00.0
1576,02,52.284662,21.082918,Łodygowa,2020-10-12 00:00:00.0
1576,02,52.284678,21.082916,Łodygowa,2020-12-09 00:00:00.0
1577,01,52.282692,21.083167,Tużycka,2020-10-12 00:00:00.0
1577,02,52.281810,21.083335,Lewinowska,2020-10-12 00:00:00.0
1579,01,52.306433,21.153119,Chopina,2021-01-13 00:00:00.0
1580,01,52.305054,21.150779,Kilińskiego,2020-10-12 00:00:00.0
1580,01,52.304940,21.150920,Kilińskiego,2020-12-09 00:00:00.0
1580,02,52.305474,21.150983,Kolejowa,2020-10-12 00:00:00.0
1580,02,52.305590,21.151234,Kolejowa,2020-12-09 00:00:00.0
1580,02,52.305939,21.152039,Kolejowa,2021-01-13 00:00:00.0
1581,01,52.302987,21.154234,Kilińskiego,2021-01-13 00:00:00.0
1581,01,52.302965,21.154205,Kilińskiego,2021-02-05 00:00:00.0
1581,02,52.301937,21.152431,Sienkiewicza,2020-10-12 00:00:00.0
1581,02,52.301879,21.152434,Sienkiewicza,2020-12-09 00:00:00.0
1582,01,52.302772,21.158939,Waryńskiego,2020-10-12 00:00:00.0
1583,01,52.302439,21.160310,Os.Wituś,2020-10-12 00:00:00.0
1583,02,52.302842,21.160277,Prymasa Wyszyńskiego,2020-10-12 00:00:00.0
1586,01,52.438569,20.850041,Warszawska,2020-10-12 00:00:00.0
1587,01,52.344799,21.216144,Pionierska,2020-10-12 00:00:00.0
1588,02,52.341116,21.220311,---------- WOŁOMIN -----------,2020-10-12 00:00:00.0
1588,02,52.341239,21.220514,---------- WOŁOMIN -----------,2020-12-09 00:00:00.0
1590,51,52.289841,21.125639,null,2020-10-12 00:00:00.0
1601,01,52.246644,21.042718,null,2020-10-12 00:00:00.0
1601,02,52.247193,21.042890,null,2020-10-12 00:00:00.0
1602,01,52.253534,21.035910,null,2020-10-12 00:00:00.0
1602,02,52.254114,21.035515,null,2020-10-12 00:00:00.0
1700,01,52.345709,21.220435,Okopowa,2020-10-12 00:00:00.0
1700,02,52.345456,21.221185,Okopowa,2020-10-12 00:00:00.0
1701,02,52.414050,20.916805,Lwowska,2020-10-12 00:00:00.0
1702,01,52.360871,21.166593,Nowa,2020-10-12 00:00:00.0
1702,02,52.361242,21.168455,Stara,2020-10-12 00:00:00.0
1703,02,52.325429,21.218437,Krasickiego,2020-10-12 00:00:00.0
1704,02,52.341879,21.211038,11 Listopada,2020-10-12 00:00:00.0
1705,01,52.338634,21.199154,ks.Marmo,2020-10-12 00:00:00.0
1705,02,52.338662,21.199788,Pieniążka,2020-10-12 00:00:00.0
1706,01,52.342446,21.222315,ks.Załuskiego,2020-10-12 00:00:00.0
1707,01,52.325040,21.190902,Rozwadowskiego,2020-10-12 00:00:00.0
1707,02,52.328539,21.192138,Chopina,2020-10-12 00:00:00.0
1707,03,52.328502,21.192069,Poniatowskiego,2020-10-12 00:00:00.0
1707,03,52.328484,21.192070,Poniatowskiego,2020-12-09 00:00:00.0
